"","servidor","DataCenter","tipo","Powerstate","fv","capacidad_total","capacidad_usada","capacidad_asignada"
"4319","tqidcpronetf06","QRO","PRODUCCION","poweredOff","virtual",93.9189453125,42.6814646972656,51.2374806152344
"4320","tqidcpronetf07","QRO","PRODUCCION","poweredOff","virtual",93.9189453125,42.6814646972656,51.2374806152344
"4321","tqidcpronetf08","QRO","PRODUCCION","poweredOff","virtual",93.9189453125,42.0052482910156,51.9136970214844
"4322","tqidcproplcy01","QRO","PRODUCCION","poweredOff","virtual",500,42.05,457.95
"4323","tqidcproplcy02","QRO","PRODUCCION","poweredOff","virtual",500,42.05,457.95
"4324","tqidcproplcy03","QRO","PRODUCCION","poweredOff","virtual",500,50.125,449.875
"4325","tqidcproplcy04","QRO","PRODUCCION","poweredOff","virtual",500,50.125,449.875
"4326","tqidcprosds01","QRO","PRODUCCION","poweredOn","virtual",632,12.1344,619.8656
"4327","tqidcprosds02","QRO","PRODUCCION","poweredOn","virtual",632,17.8856,614.1144
"4328","tqidcprosds03","QRO","PRODUCCION","poweredOn","virtual",632,6.2568,625.7432
"4329","tqidcprosds04","QRO","PRODUCCION","poweredOn","virtual",632,15.8948,616.1052
"4330","tqidcprosds05","QRO","PRODUCCION","poweredOn","virtual",632,15.8948,616.1052
"4331","tqidcprosds06","QRO","PRODUCCION","poweredOn","virtual",632,12.1344,619.8656
"4332","tqidcprosds07","QRO","PRODUCCION","poweredOn","virtual",632,17.8856,614.1144
"4333","tqidcprosds08","QRO","PRODUCCION","poweredOn","virtual",632,3.3496,628.6504
"4334","tqidcprosecm01","QRO","PRODUCCION","poweredOn","virtual",532,94.8912,437.1088
"4335","tqidcprosecm02","QRO","PRODUCCION","poweredOn","virtual",532,70.658,461.342
"4336","tqidcprosecm03","QRO","PRODUCCION","poweredOn","virtual",532,70.1412,461.8588
"4337","tqidcprosecm04","QRO","PRODUCCION","poweredOn","virtual",532,95.408,436.592
"4338","tqidcprosmtp01","QRO","PRODUCCION","poweredOn","virtual",96,62.4984375,33.5015625
"4339","tqidcprosmtp02","QRO","PRODUCCION","poweredOn","virtual",96,62.4984375,33.5015625
"4340","tqidcprosmtp03","QRO","PRODUCCION","poweredOn","virtual",96,62.4984375,33.5015625
"4341","tqidcprossis01","QRO","PRODUCCION","poweredOn","virtual",256,115.449119555144,140.550880444856
"4342","tqidcprossis02","QRO","PRODUCCION","poweredOn","virtual",256,195.974050046339,60.0259499536608
"4343","tqidcprotcre01","QRO","PRODUCCION","poweredOn","virtual",332,7.2542,324.7458
"4344","tqidcprotcre02","QRO","PRODUCCION","poweredOn","virtual",332,7.2542,324.7458
"4345","tqidcprotfim01","QRO","PRODUCCION","poweredOn","virtual",432,77.5992,354.4008
"4346","tqidcprotfim02","QRO","PRODUCCION","poweredOn","virtual",432,9.4392,422.5608
"4347","tqidcprotfim03","QRO","PRODUCCION","poweredOn","virtual",432,47.7576,384.2424
"4348","tqidcprotfim04","QRO","PRODUCCION","poweredOn","virtual",432,28.836,403.164
"4349","tqidcprotfim05","QRO","PRODUCCION","poweredOn","virtual",432,28.836,403.164
"4350","tqidcprotfim06","QRO","PRODUCCION","poweredOn","virtual",432,47.7576,384.2424
"4351","tqidcprotids01","QRO","PRODUCCION","poweredOn","virtual",882,4.6746,877.3254
"4352","tqidcprotids02","QRO","PRODUCCION","poweredOn","virtual",882,8.7318,873.2682
"4353","tqidcprotids03","QRO","PRODUCCION","poweredOn","virtual",882,31.3992,850.6008
"4354","tqidcprotids04","QRO","PRODUCCION","poweredOn","virtual",882,22.6233,859.3767
"4355","tqidcprowasi01","QRO","PRODUCCION","poweredOn","virtual",91,26.79495,64.20505
"4356","tqidcprowasi02","QRO","PRODUCCION","poweredOn","virtual",91,38.0198,52.9802
"4357","tqidcprowasi03","QRO","PRODUCCION","poweredOn","virtual",91,33.6791,57.3209
"4358","tqidcprowasi04","QRO","PRODUCCION","poweredOn","virtual",91,27.79595,63.20405
"4359","tqidcprowasi05","QRO","PRODUCCION","poweredOn","virtual",91,35.320263671875,55.679736328125
"4360","tqidcprowasi06","QRO","PRODUCCION","poweredOn","virtual",91,50.583203125,40.416796875
"4361","tqidcprowasi07","QRO","PRODUCCION","poweredOn","virtual",91,36.208935546875,54.791064453125
"4362","tqidcprowasi08","QRO","PRODUCCION","poweredOn","virtual",91,32.81915,58.18085
"4363","tqidcprowasi09","QRO","PRODUCCION","poweredOn","virtual",91,50.583203125,40.416796875
"4364","tqidcprowasi10","QRO","PRODUCCION","poweredOn","virtual",91,36.208935546875,54.791064453125
"4365","tqidcprowasi11","QRO","PRODUCCION","poweredOn","virtual",91,23.86083984375,67.13916015625
"4366","tqidcprowasi12","QRO","PRODUCCION","poweredOn","virtual",91,29.3748,61.6252
"4367","tqidcprowasj01","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4368","tqidcprowasj02","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4369","tqidcprowasj03","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4370","tqidcprowasj04","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4371","tqidcprowasj05","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4372","tqidcprowasj06","QRO","PRODUCCION","poweredOn","virtual",91,42.145263671875,48.854736328125
"4373","tqidcprowasj07","QRO","PRODUCCION","poweredOn","virtual",91,26.79495,64.20505
"4374","tqidcprowasj08","QRO","PRODUCCION","poweredOn","virtual",91,50.747607421875,40.252392578125
"4375","tqidcprowasj09","QRO","PRODUCCION","poweredOn","virtual",91,35.320263671875,55.679736328125
"4376","tqidcprowasj10","QRO","PRODUCCION","poweredOn","virtual",91,23.86083984375,67.13916015625
"4377","tqidcprowasj11","QRO","PRODUCCION","poweredOn","virtual",91,33.6791,57.3209
"4378","tqidcprowasj12","QRO","PRODUCCION","poweredOn","virtual",91,32.81915,58.18085
"4379","tqidcprowasm01","QRO","PRODUCCION","poweredOn","virtual",1152,160.623,991.377
"4380","tqidcprowbsl01","QRO","PRODUCCION","poweredOff","virtual",400,31.22,368.78
"4381","tqidcprowbsl02","QRO","PRODUCCION","poweredOff","virtual",400,31.22,368.78
"4382","tqidcprowbsl03","QRO","PRODUCCION","poweredOff","virtual",400,15.18,384.82
"4383","tqidcprowbsl04","QRO","PRODUCCION","poweredOff","virtual",400,15.18,384.82
"4384","tqidcprowbsl05","QRO","PRODUCCION","poweredOff","virtual",400,16.8,383.2
"4385","tqidcprowbsl06","QRO","PRODUCCION","poweredOn","virtual",400,16.8,383.2
"4386","tqidcprowsus01","QRO","PRODUCCION","poweredOn","virtual",1588,31.8394,1556.1606
"4387","tqidcrplmsql01","QRO","OTROS","poweredOn","virtual",364,55.0368,308.9632
"4388","tqidcrplmsql02","QRO","OTROS","poweredOn","virtual",364,47.1744,316.8256
"4389","tqidcstrbizt03","QRO","STRESS","poweredOn","virtual",64,13.203125,50.796875
"4390","tqidcstrbizt08","QRO","STRESS","poweredOn","virtual",128,42.2808245818748,85.7191754181252
"4391","tqidcstrbizt09","QRO","STRESS","poweredOn","virtual",128,42.2808245818748,85.7191754181252
"4392","tqidcstrdnet01","QRO","STRESS","poweredOn","virtual",64,13.203125,50.796875
"4393","tqidcstrdnet02","QRO","STRESS","poweredOn","virtual",64,16.778125,47.221875
"4394","tqidcstrdnet03","QRO","STRESS","poweredOn","virtual",64,37.5262543757293,26.4737456242707
"4395","tqidcstrdnet05","QRO","STRESS","poweredOn","virtual",64,7.0336,56.9664
"4396","tqidcstrdnet07","QRO","STRESS","poweredOn","virtual",64,37.5262543757293,26.4737456242707
"4397","tqidcstrdnet08","QRO","STRESS","poweredOn","virtual",64,37.5262543757293,26.4737456242707
"4398","tqidcstrfiel01","QRO","STRESS","poweredOn","virtual",182,84.6124567474048,97.3875432525952
"4399","tqidcstrfiel02","QRO","STRESS","poweredOn","virtual",182,32.0229,149.9771
"4400","tqidcstrihsx01","QRO","STRESS","poweredOn","virtual",82,12.1565,69.8435
"4401","tqidcstrihsx02","QRO","STRESS","poweredOn","virtual",82,12.1565,69.8435
"4402","tqidcstriisx02","QRO","STRESS","poweredOn","virtual",96,20.3151754819575,75.6848245180425
"4403","tqidcstriisx05","QRO","STRESS","poweredOn","virtual",96,11.9472,84.0528
"4404","tqidcstriisx06","QRO","STRESS","poweredOn","virtual",96,27.6288,68.3712
"4405","tqidcstrisds01","QRO","STRESS","poweredOn","virtual",102,13.57177734375,88.42822265625
"4406","tqidcstrisds02","QRO","STRESS","poweredOn","virtual",102,13.57177734375,88.42822265625
"4407","tqidcstrplcy01","QRO","STRESS","poweredOn","virtual",200,41.259765625,158.740234375
"4408","tqidcstrplcy02","QRO","STRESS","poweredOn","virtual",200,45.6336805555556,154.366319444444
"4409","tqidcstrscom01","QRO","STRESS","poweredOn","virtual",176,50.53125,125.46875
"4410","tqidcstrsecm01","QRO","STRESS","poweredOn","virtual",232,40.8204,191.1796
"4411","tqidcstrsecm02","QRO","STRESS","poweredOn","virtual",232,52.4784,179.5216
"4412","tqidcstrtcas01","QRO","STRESS","poweredOn","virtual",82,10.91064453125,71.08935546875
"4413","tqidcstrtcre01","QRO","STRESS","poweredOn","virtual",82,16.91650390625,65.08349609375
"4414","tqidcstrtcre01-b","QRO","STRESS","poweredOn","virtual",232,22.5504,209.4496
"4415","tqidcstrtfim01","QRO","STRESS","poweredOn","virtual",72,14.853515625,57.146484375
"4416","tqidcstrtfim02","QRO","STRESS","poweredOn","virtual",72,14.853515625,57.146484375
"4417","tqidcstrtids01","QRO","STRESS","poweredOn","virtual",232,83.9724,148.0276
"4418","tqidcstrtids02","QRO","STRESS","poweredOn","virtual",232,72.8828,159.1172
"4419","tqidcstrwbsl01","QRO","STRESS","poweredOn","virtual",200,22.4,177.6
"4420","tqidcstrwbsl02","QRO","STRESS","poweredOn","virtual",200,22.4,177.6
"4421","tqidcuatactd01","QRO","UAT","poweredOn","virtual",96,56.2656,39.7344
"4422","tqidcuatactd02","QRO","UAT","poweredOn","virtual",96,56.2656,39.7344
"4423","tqidcuatbizt01","QRO","UAT","poweredOn","virtual",96,37.4016,58.5984
"4424","tqidcuatbizt02","QRO","UAT","poweredOn","virtual",96,37.4016,58.5984
"4425","tqidcuatbizt03","QRO","UAT","poweredOn","virtual",96,37.4016,58.5984
"4426","tqidcuatbizt04","QRO","UAT","poweredOn","virtual",96,30.3216,65.6784
"4427","tqidcuatbizt05","QRO","UAT","poweredOn","virtual",96,37.4016,58.5984
"4428","tqidcuatbizt06","QRO","UAT","poweredOn","virtual",96,30.3216,65.6784
"4429","tqidcuatbizt07","QRO","UAT","poweredOn","virtual",128,45.0944,82.9056
"4430","tqidcuatbizt08","QRO","UAT","poweredOn","virtual",128,49.8688,78.1312
"4431","tqidcuatbizt09","QRO","UAT","poweredOn","virtual",128,49.8688,78.1312
"4432","tqidcuatbizt10","QRO","UAT","poweredOn","virtual",128,29.9648,98.0352
"4433","tqidcuatbizt11","QRO","UAT","poweredOn","virtual",144,50.3208,93.6792
"4434","tqidcuatbizt12","QRO","UAT","poweredOn","virtual",144,66.9461196243203,77.0538803756797
"4435","tqidcuatbizt13","QRO","UAT","poweredOn","virtual",144,38.0664,105.9336
"4436","tqidcuatbizt14","QRO","UAT","poweredOn","virtual",144,38.0664,105.9336
"4437","tqidcuatbizt15","QRO","UAT","poweredOn","virtual",144,50.3208,93.6792
"4438","tqidcuatbizt16","QRO","UAT","poweredOn","virtual",144,38.0664,105.9336
"4439","tqidcuatbizt20","QRO","UAT","poweredOn","virtual",144,44.9859375,99.0140625
"4440","tqidcuatbizt21","QRO","UAT","poweredOn","virtual",144,39.564,104.436
"4441","tqidcuatbizt22","QRO","UAT","poweredOn","virtual",144,50.7312,93.2688
"4442","tqidcuatbizt23","QRO","UAT","poweredOn","virtual",144,39.564,104.436
"4443","tqidcuatbizt24","QRO","UAT","poweredOn","virtual",144,34.6896,109.3104
"4444","tqidcuatbizt25","QRO","UAT","poweredOn","virtual",144,47.3765625,96.6234375
"4445","tqidcuatbizt26","QRO","UAT","poweredOn","virtual",144,13.9968,130.0032
"4446","tqidcuatbizt27","QRO","UAT","poweredOn","virtual",144,38.0664,105.9336
"4447","tqidcuatbizt28","QRO","UAT","poweredOn","virtual",144,38.0664,105.9336
"4448","tqidcuatbizt29","QRO","UAT","poweredOn","virtual",144,13.9968,130.0032
"4449","tqidcuatbizt30","QRO","UAT","poweredOn","virtual",144,24.7464,119.2536
"4450","tqidcuatbizt31","QRO","UAT","poweredOn","virtual",144,36.3796875,107.6203125
"4451","tqidcuatbizt32","QRO","UAT","poweredOn","virtual",144,51.24375,92.75625
"4452","tqidcuatbizt33","QRO","UAT","poweredOn","virtual",144,44.9859375,99.0140625
"4453","tqidcuatbizt34","QRO","UAT","poweredOn","virtual",144,44.9859375,99.0140625
"4454","tqidcuatbizt35","QRO","UAT","poweredOn","virtual",144,33.7104,110.2896
"4455","tqidcuatbizt36","QRO","UAT","poweredOn","virtual",144,44.9859375,99.0140625
"4456","tqidcuatbizt37","QRO","UAT","poweredOn","virtual",144,34.6896,109.3104
"4457","tqidcuatcas01","QRO","UAT","poweredOn","virtual",432,32.5944,399.4056
"4458","tqidcuatcgns01","QRO","UAT","poweredOn","virtual",332,32.2704,299.7296
"4459","tqidcuatchdc01","QRO","UAT","poweredOn","virtual",160,55.912,104.088
"4460","tqidcuatchdc02","QRO","UAT","poweredOn","virtual",160,42.296,117.704
"4461","tqidcuatfiel01","QRO","UAT","poweredOn","virtual",332,87.7642,244.2358
"4462","tqidcuatfiel02","QRO","UAT","poweredOn","virtual",332,21.414,310.586
"4463","tqidcuatfscl01","QRO","UAT","poweredOn","virtual",81,4.32135,76.67865
"4464","tqidcuatfscl02","QRO","UAT","poweredOn","virtual",209,101.76935,107.23065
"4465","tqidcuatfscl05","QRO","UAT","poweredOn","virtual",232.4287109375,66.8913487434387,165.537362194061
"4466","tqidcuatfscl06","QRO","UAT","poweredOn","virtual",232.4287109375,66.8913487434387,165.537362194061
"4467","tqidcuatfscl07","QRO","UAT","poweredOn","virtual",232.4287109375,94.3311923339844,138.097518603516
"4468","tqidcuatfscl08","QRO","UAT","poweredOn","virtual",232.4287109375,94.3311923339844,138.097518603516
"4469","tqidcuatidcx01","QRO","UAT","poweredOn","virtual",275,33.82265,241.17735
"4470","tqidcuatiisx02","QRO","UAT","poweredOn","virtual",96,57.513220338983,38.486779661017
"4471","tqidcuatiisx03","QRO","UAT","poweredOn","virtual",96,57.513220338983,38.486779661017
"4472","tqidcuatiisx05","QRO","UAT","poweredOn","virtual",96,72.4718644067797,23.5281355932203
"4473","tqidcuatiisx06","QRO","UAT","poweredOn","virtual",96,72.4718644067797,23.5281355932203
"4474","tqidcuatiisx09","QRO","UAT","poweredOn","virtual",96,14.6352,81.3648
"4475","tqidcuatiisx12","QRO","UAT","poweredOn","virtual",104,23.3948,80.6052
"4476","tqidcuatiisx13","QRO","UAT","poweredOn","virtual",104,29.6036,74.3964
"4477","tqidcuatiisx14","QRO","UAT","poweredOn","virtual",104,36.2024,67.7976
"4478","tqidcuatiisx15","QRO","UAT","poweredOn","virtual",104,30.4876,73.5124
"4479","tqidcuatiisx16","QRO","UAT","poweredOn","virtual",104,19.9732,84.0268
"4480","tqidcuatiisx17","QRO","UAT","poweredOn","virtual",104,30.4876,73.5124
"4481","tqidcuatiisx18","QRO","UAT","poweredOn","virtual",104,36.2024,67.7976
"4482","tqidcuatiisx19","QRO","UAT","poweredOn","virtual",104,30.4876,73.5124
"4483","tqidcuatiisx20","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4484","tqidcuatiisx21","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4485","tqidcuatiisx22","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4486","tqidcuatiisx23","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4487","tqidcuatiisx24","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4488","tqidcuatiisx25","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4489","tqidcuatiisx26","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4490","tqidcuatiisx27","QRO","UAT","poweredOn","virtual",104,45.951953125,58.048046875
"4491","tqidcuatmsas01","QRO","UAT","poweredOn","virtual",1231.2861328125,422.666705566406,808.619427246094
"4492","tqidcuatmsas02","QRO","UAT","poweredOn","virtual",1231.2861328125,451.654205566406,779.631927246094
"4493","tqidcuatmshp01","QRO","UAT","poweredOn","virtual",128,35.5008,92.4992
"4494","tqidcuatmshp02","QRO","UAT","poweredOn","virtual",128,56.55625,71.44375
"4495","tqidcuatmshp03","QRO","UAT","poweredOn","virtual",128,44,84
"4496","tqidcuatmsql01","QRO","UAT","poweredOn","virtual",1637.892578125,1232.17110453137,405.721473593631
"4497","tqidcuatmsql02","QRO","UAT","poweredOn","virtual",1637.892578125,1232.17110453137,405.721473593631
"4498","tqidcuatmsqlr01","QRO","UAT","poweredOn","virtual",1001.14453125,53.4110607421875,947.733470507813
"4499","tqidcuatmsqlr02","QRO","UAT","poweredOn","virtual",1001.14453125,53.4110607421875,947.733470507813
"4500","tqidcuatmsrs01","QRO","UAT","poweredOn","virtual",64,40.9241540256709,23.0758459743291
"4501","tqidcuatnetx01","QRO","UAT","poweredOn","virtual",104,36.3428,67.6572
"4502","tqidcuatnetx02","QRO","UAT","poweredOn","virtual",104,36.3428,67.6572
"4503","tqidcuatnetx03","QRO","UAT","poweredOn","virtual",104,36.3428,67.6572
"4504","tqidcuatnetx04","QRO","UAT","poweredOn","virtual",104,6.708,97.292
"4505","tqidcuatnetx05","QRO","UAT","poweredOn","virtual",104,34.21640625,69.78359375
"4506","tqidcuatnetx06","QRO","UAT","poweredOn","virtual",104,32.48984375,71.51015625
"4507","tqidcuatnetx07","QRO","UAT","poweredOn","virtual",104,34.21640625,69.78359375
"4508","tqidcuatnetx08","QRO","UAT","poweredOn","virtual",104,34.21640625,69.78359375
"4509","tqidcuatplcy01","QRO","UAT","poweredOn","virtual",400,139.78,260.22
"4510","tqidcuatplcy02","QRO","UAT","poweredOff","virtual",400,76.9,323.1
"4511","tqidcuatscom01","QRO","UAT","poweredOn","virtual",96,56.2656,39.7344
"4512","tqidcuatsds01","QRO","UAT","poweredOn","virtual",432,23.0472,408.9528
"4513","tqidcuatsds02","QRO","UAT","poweredOn","virtual",432,23.0472,408.9528
"4514","tqidcuatsds03","QRO","UAT","poweredOn","virtual",432,88.128,343.872
"4515","tqidcuatsds04","QRO","UAT","poweredOn","virtual",432,88.128,343.872
"4516","tqidcuatsecm01","QRO","UAT","poweredOn","virtual",432,27.864,404.136
"4517","tqidcuatsecm02","QRO","UAT","poweredOn","virtual",432,27.864,404.136
"4518","tqidcuatsqlc01","QRO","UAT","poweredOn","virtual",1456.8583984375,366.348669528961,1090.50972890854
"4519","tqidcuatsqlc02","QRO","UAT","poweredOn","virtual",1406.8583984375,374.706708591461,1032.15168984604
"4520","tqidcuatsqlc03","QRO","UAT","poweredOn","virtual",1456.8583984375,399.174450778961,1057.68394765854
"4521","tqidcuatsqlc04","QRO","UAT","poweredOn","virtual",1367.857421875,452.418842285156,915.438579589844
"4522","tqidcuatsqlc05","QRO","UAT","poweredOn","virtual",1367.857421875,452.418842285156,915.438579589844
"4523","tqidcuatsqlc06","QRO","UAT","poweredOn","virtual",1367.857421875,452.418842285156,915.438579589844
"4524","tqidcuatsqlc07","QRO","UAT","poweredOn","virtual",1367.857421875,452.418842285156,915.438579589844
"4525","tqidcuattfim01","QRO","UAT","poweredOn","virtual",332,32.2704,299.7296
"4526","tqidcuattfim02","QRO","UAT","poweredOn","virtual",332,21.414,310.586
"4527","tqidcuattfim03","QRO","UAT","poweredOn","virtual",332,32.2704,299.7296
"4528","tqidcuattids01","QRO","UAT","poweredOn","virtual",432,32.5944,399.4056
"4529","tqidcuattids02","QRO","UAT","poweredOn","virtual",432,32.5944,399.4056
"4530","tqidcuatwasm01","QRO","UAT","poweredOn","virtual",542,84.6062,457.3938
"4531","tqidcuatwasm02","QRO","UAT","poweredOn","virtual",542,84.6062,457.3938
"4532","tqidcuatwbsl01","QRO","UAT","poweredOff","virtual",400,43.64,356.36
"4533","tqidcuatwbsl02","QRO","UAT","poweredOff","virtual",400,85.52,314.48
"4534","tqidcuatwbsl03","QRO","UAT","poweredOff","virtual",400,58.4,341.6
"4535","tqidncapaccc01","QRO","OTROS","poweredOn","virtual",190,10.317,179.683
"4536","tqidncapaccc02","QRO","OTROS","poweredOn","virtual",190,10.317,179.683
"4537","tqidncapacee01","QRO","OTROS","poweredOn","virtual",190,10.317,179.683
"4538","tqidncapacee02","QRO","OTROS","poweredOn","virtual",190,10.317,179.683
"4539","tqidncapagac01","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4540","tqidncapagac02","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4541","tqidncapagae01","QRO","OTROS","poweredOn","virtual",190,13.9175,176.0825
"4542","tqidncapagae02","QRO","OTROS","poweredOn","virtual",190,13.9175,176.0825
"4543","tqidncapagbc01","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4544","tqidncapagbc02","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4545","tqidncapagbe01","QRO","OTROS","poweredOn","virtual",190,13.9175,176.0825
"4546","tqidncapagbe02","QRO","OTROS","poweredOn","virtual",190,13.9175,176.0825
"4547","tqidncapagsc01","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4548","tqidncapagsc02","QRO","OTROS","poweredOn","virtual",190,9.3005,180.6995
"4549","tqidncapagse01","QRO","OTROS","poweredOn","virtual",190,13.9175,176.0825
