"","VM","Disk","Capacity.MB_tabvDisk","Path","Cluster","OS","DataCenter","Name","path_","Powerstate","Provisioned.MB_tabvInfo","Address","Capacity.MB","Provisioned.MB","In.Use.MB","Free.MB","wwn","Sym","Bound_Pool_Name","Flgs_EMPT","Total_GBs","Total_Allocated_GBs","Total_Allocated_GBs_pct","Total_Written_GBs","Total_Written_GBs_pct","Compressed_Size_Ratio_GBs","Compressed_Size_Ratio_GBs_pct","vmax","Physical","Config","Attr","conteo","Pct_Allocated_Sym","Capacidad_disk_toSym_real","Capacidad_disk_toSym_fantasia","Capacity.TB_tabvDisk"
"57","trrdeproshre02","Hard disk 1",65536,"[tm_data_75_P2_10krpm] trrdeproshre02/trrdeproshre02_3.vmdk","trclmty01","Microsoft Windows Server 2008 R2 (64-bit)","MTY","tm_data_75_p2_10krpm"," trrdeproshre02/trrdeproshre02_3.vmdk","poweredOn",100462,"naa.60000970000192603655533033463643",526336,322346,305604,220732,"60000970000192603655533033463643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"58","trrsipromsql01","Hard disk 5",524288,"[tm_data_71] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_71"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533033394435",526336,524866,524866,1470,"60000970000192603655533033394435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"59","trrsipromsql01","Hard disk 4",524288,"[tm_data_70] trrsipromsql01/trrsipromsql01_1.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_70"," trrsipromsql01/trrsipromsql01_1.vmdk","poweredOn",4340525,"naa.60000970000192603655533030373238",1052928,1049152,1049152,3776,"60000970000192603655533030373238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"60","trrsipromsql01","Hard disk 8",524288,"[tm_data_71_P2_10krpm] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_71_p2_10krpm"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533030383932",526336,524864,524864,1472,"60000970000192603655533030383932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"61","trrsipromsql01","Hard disk 10",524288,"[tm_data_73_P2_10krpm] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_73_p2_10krpm"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533030393439",526336,524862,524862,1474,"60000970000192603655533030393439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"62","trrsipromsql01","Hard disk 3",524288,"[tm_data_70] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_70"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533030373238",1052928,1049152,1049152,3776,"60000970000192603655533030373238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"63","trrsipromsql01","Hard disk 9",524288,"[tm_data_72_P2_10krpm] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_72_p2_10krpm"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533030384346",526336,524860,524860,1476,"60000970000192603655533030384346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"64","trrsipromsql01","Hard disk 2",102400,"[tm_data_69] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_69"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533033384334",526336,102972,102972,423364,"60000970000192603655533033384334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"65","trrsipromsql01","Hard disk 7",524288,"[tm_data_70_P2_10krpm] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_70_p2_10krpm"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533030393043",526336,524856,524856,1480,"60000970000192603655533030393043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"66","trrsipromsql01","Hard disk 6",524288,"[tm_data_72] trrsipromsql01/trrsipromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_72"," trrsipromsql01/trrsipromsql01.vmdk","poweredOn",4340525,"naa.60000970000192603655533033393938",526336,524876,524876,1460,"60000970000192603655533033393938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512
"67","trscfproscfi01","Hard disk 1",32768,"[tm_os_50] trscfproscfi01/trscfproscfi01.vmdk","trclmty01","Microsoft Windows 2000","MTY","tm_os_50"," trscfproscfi01/trscfproscfi01.vmdk","poweredOn",38875,"naa.60000970000192603655533031374437",526336,137876,137876,388460,"60000970000192603655533031374437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"68","trscrproiisx02","Hard disk 1",32768,"[tm_os_62] trscrproiisx02/trscrproiisx02.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_os_62"," trscrproiisx02/trscrproiisx02.vmdk","suspended",65912,"naa.60000970000192603655533031343533",526336,132022,115280,411056,"60000970000192603655533031343533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"69","trscrproiisx03","Hard disk 1",32768,"[tm_os_155] trscrproiisx03/trscrproiisx03.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_os_155"," trscrproiisx03/trscrproiisx03.vmdk","suspended",65912,"naa.60000970000192603655533032343733",526336,151474,134732,391604,"60000970000192603655533032343733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"70","trscrstriisx03","Hard disk 1",32768,"[tm_os_154] trscrstriisx03/trscrstriisx03.vmdk","trclmty06","Microsoft Windows Server 2003 (32-bit)","MTY","tm_os_154"," trscrstriisx03/trscrstriisx03.vmdk","poweredOff",65912,"naa.60000970000192603655533032323634",526336,67196,50454,475882,"60000970000192603655533032323634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"71","trscruatiisx04","Hard disk 1",32768,"[tm_os_54] trscruatiisx04/trscruatiisx04.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_os_54"," trscruatiisx04/trscruatiisx04.vmdk","suspended",65912,"naa.60000970000192603655533031383845",526336,66482,49740,476596,"60000970000192603655533031383845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"72","trsidproiisx01","Hard disk 2",204800,"[tm_data_51] trsidproiisx01/trsidproiisx01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_51"," trsidproiisx01/trsidproiisx01.vmdk","poweredOn",254115,"naa.60000970000192603655533030313343",526336,238136,238136,288200,"60000970000192603655533030313343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200
"73","trsidpromsql01","Hard disk 2",51200,"[tm_data_52] trsidpromsql01/trsidpromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_data_52"," trsidpromsql01/trsidpromsql01.vmdk","poweredOn",100446,"naa.60000970000192603655533031383134",526336,68154,68154,458182,"60000970000192603655533031383134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"74","trsidpromsql01","Hard disk 1",32768,"[tm_os_50] trsidpromsql01/trsidpromsql01.vmdk","trclmty01","Microsoft Windows Server 2003 (32-bit)","MTY","tm_os_50"," trsidpromsql01/trsidpromsql01.vmdk","poweredOn",100446,"naa.60000970000192603655533031374437",526336,137876,137876,388460,"60000970000192603655533031374437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"75","trtriuatetpm02","Hard disk 1",32768,"[tm_os_155] trtriuatetpm02/trtriuatetpm02.vmdk","trclmty06","Other Linux (64-bit)","MTY","tm_os_155"," trtriuatetpm02/trtriuatetpm02.vmdk","poweredOff",93419,"naa.60000970000192603655533032343733",526336,151474,134732,391604,"60000970000192603655533032343733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"76","trtriuatetpm02","Hard disk 3",27648,"[tm_data_74] trtriuatetpm02/trtriuatetpm02.vmdk","trclmty06","Other Linux (64-bit)","MTY","tm_data_74"," trtriuatetpm02/trtriuatetpm02.vmdk","poweredOff",93419,"naa.60000970000192603655533033454235",526336,130741,130741,395595,"60000970000192603655533033454235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"77","trtriuatetpm02","Hard disk 2",16384,"[tm_os_155] trtriuatetpm02/trtriuatetpm02_1.vmdk","trclmty06","Other Linux (64-bit)","MTY","tm_os_155"," trtriuatetpm02/trtriuatetpm02_1.vmdk","poweredOff",93419,"naa.60000970000192603655533032343733",526336,151474,134732,391604,"60000970000192603655533032343733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"78","trvcmproapps02","Hard disk 2",46080,"[tm_data_vmax_64] trvcmproapps02/trvcmproapps02.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_vmax_64"," trvcmproapps02/trvcmproapps02.vmdk","poweredOn",95375,"naa.60000970000192603655533031334436",526336,174808,174808,351528,"60000970000192603655533031334436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"79","trvcmproapps02","Hard disk 1",32768,"[tm_data_vmax_64] trvcmproapps02/trvcmproapps02_1.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_vmax_64"," trvcmproapps02/trvcmproapps02_1.vmdk","poweredOn",95375,"naa.60000970000192603655533031334436",526336,174808,174808,351528,"60000970000192603655533031334436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"80","trvcmprocont01","Hard disk 5",2048006,"[tm_data_1] trvcmprocont01/trvcmprocont01_1.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_1"," trvcmprocont01/trvcmprocont01_1.vmdk","poweredOn",36012947,"naa.60000970000192603655533030453043",526336,372420,372420,153916,"60000970000192603655533030453043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.005859375
"81","trvcmprocont01","Hard disk 8",2048006,"[tm_data_1] trvcmprocont01/trvcmprocont01_4.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_1"," trvcmprocont01/trvcmprocont01_4.vmdk","poweredOn",36012947,"naa.60000970000192603655533030453043",526336,372420,372420,153916,"60000970000192603655533030453043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.005859375
"82","trvcmprocont01","Hard disk 6",2048006,"[tm_data_1] trvcmprocont01/trvcmprocont01_2.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_1"," trvcmprocont01/trvcmprocont01_2.vmdk","poweredOn",36012947,"naa.60000970000192603655533030453043",526336,372420,372420,153916,"60000970000192603655533030453043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.005859375
"83","trvcmprocont01","Hard disk 7",2048006,"[tm_data_1] trvcmprocont01/trvcmprocont01_3.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_1"," trvcmprocont01/trvcmprocont01_3.vmdk","poweredOn",36012947,"naa.60000970000192603655533030453043",526336,372420,372420,153916,"60000970000192603655533030453043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.005859375
"84","trvcmprocont01","Hard disk 4",2048006,"[tm_data_1] trvcmprocont01/trvcmprocont01.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_1"," trvcmprocont01/trvcmprocont01.vmdk","poweredOn",36012947,"naa.60000970000192603655533030453043",526336,372420,372420,153916,"60000970000192603655533030453043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.005859375
"85","trvcmprocont02","Hard disk 1",32768,"[tm_data_166] trvcmprocont02/trvcmprocont02_1.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_166"," trvcmprocont02/trvcmprocont02_1.vmdk","poweredOn",14372188,"naa.60000970000192603655533035334446",526336,218662,218662,307674,"60000970000192603655533035334446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"86","trvcmprocont02","Hard disk 2",114688,"[tm_data_166] trvcmprocont02/trvcmprocont02.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_166"," trvcmprocont02/trvcmprocont02.vmdk","poweredOn",14372188,"naa.60000970000192603655533035334446",526336,218662,218662,307674,"60000970000192603655533035334446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"87","trvcmprohtps01","Hard disk 2",46080,"[tm_data_65] trvcmprohtps01/trvcmprohtps01.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_65"," trvcmprohtps01/trvcmprohtps01.vmdk","poweredOn",87181,"naa.60000970000192603655533031394330",526336,269878,269878,256458,"60000970000192603655533031394330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"88","trvcmprohtps01","Hard disk 1",32768,"[tm_os_53] trvcmprohtps01/trvcmprohtps01.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_os_53"," trvcmprohtps01/trvcmprohtps01.vmdk","poweredOn",87181,"naa.60000970000192603655533031383531",526336,111352,111352,414984,"60000970000192603655533031383531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"89","trvcmprohtps02","Hard disk 1",32768,"[tm_data_160 (1)] trvcmprohtps02_1/trvcmprohtps02.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_160 (1)"," trvcmprohtps02_1/trvcmprohtps02.vmdk","poweredOn",87132,"naa.60000970000192603655533032383646",526336,241305,241305,285031,"60000970000192603655533032383646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"90","trvcmprohtps02","Hard disk 2",46080,"[tm_data_160 (1)] trvcmprohtps02_1/trvcmprohtps02_1.vmdk","trclmty01","SUSE Linux Enterprise 10 (64-bit)","MTY","tm_data_160 (1)"," trvcmprohtps02_1/trvcmprohtps02_1.vmdk","poweredOn",87132,"naa.60000970000192603655533032383646",526336,241305,241305,285031,"60000970000192603655533032383646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"91","admibmbpm01","Hard disk 1",102400,"[LUN06] ADMIBMBPM01/ADMIBMBPM01.vmdk","Gestion PureFlex","CentOS 4/5/6/7 (64-bit)","QRO","lun06"," ADMIBMBPM01/ADMIBMBPM01.vmdk","poweredOn",110701,"naa.600507600082001ab00000000000001a",2096896,1631202,1631202,465694,"600507600082001ab00000000000001a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"92","admsatad01","Hard disk 1",61440,"[LUN07] ADMSATAD01/ADMSATAD01.vmdk","Gestion PureFlex","Microsoft Windows Server 2012 (64-bit)","QRO","lun07"," ADMSATAD01/ADMSATAD01.vmdk","poweredOn",65651,"naa.600507600082001ab000000000000025",2096896,1383544,1344014,752882,"600507600082001ab000000000000025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"93","admsatad02","Hard disk 1",61440,"[LUN02] ADMSATAD02/ADMSATAD02.vmdk","Gestion PureFlex","Microsoft Windows Server 2012 (64-bit)","QRO","lun02"," ADMSATAD02/ADMSATAD02.vmdk","poweredOn",78212,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"94","admsatad02","Hard disk 2",10240,"[LUN02] ADMSATAD02/ADMSATAD02_1.vmdk","Gestion PureFlex","Microsoft Windows Server 2012 (64-bit)","QRO","lun02"," ADMSATAD02/ADMSATAD02_1.vmdk","poweredOn",78212,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"95","admsatappvcac","Hard disk 1",15360,"[LUN04] ADMSATAPPVCAC/ADMSATAPPVCAC.vmdk","Gestion PureFlex","SUSE Linux Enterprise 11 (64-bit)","QRO","lun04"," ADMSATAPPVCAC/ADMSATAPPVCAC.vmdk","poweredOn",39005,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"96","admsatappvcac","Hard disk 2",15360,"[LUN04] ADMSATAPPVCAC/ADMSATAPPVCAC_1.vmdk","Gestion PureFlex","SUSE Linux Enterprise 11 (64-bit)","QRO","lun04"," ADMSATAPPVCAC/ADMSATAPPVCAC_1.vmdk","poweredOn",39005,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"97","admsatattcon01","Hard disk 3",307200,"[LUN04] ADMSATATTCON01/ADMSATATTCON01_2.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATATTCON01/ADMSATATTCON01_2.vmdk","poweredOn",399030,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300
"98","admsatattcon01","Hard disk 1",51200,"[LUN04] ADMSATATTCON01/ADMSATATTCON01.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATATTCON01/ADMSATATTCON01.vmdk","poweredOn",399030,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"99","admsatattcon01","Hard disk 2",30720,"[LUN04] ADMSATATTCON01/ADMSATATTCON01_1.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATATTCON01/ADMSATATTCON01_1.vmdk","poweredOn",399030,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"100","admsatdbchbk01","Hard disk 3",40960,"[LUN04] ADMSATDBCHBK01/ADMSATDBCHBK01_2.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATDBCHBK01/ADMSATDBCHBK01_2.vmdk","poweredOn",237687,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"101","admsatdbchbk01","Hard disk 5",51200,"[LUN04] ADMSATDBCHBK01/ADMSATDBCHBK01_4.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATDBCHBK01/ADMSATDBCHBK01_4.vmdk","poweredOn",237687,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"102","admsatdbchbk01","Hard disk 4",51200,"[LUN04] ADMSATDBCHBK01/ADMSATDBCHBK01_3.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATDBCHBK01/ADMSATDBCHBK01_3.vmdk","poweredOn",237687,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"103","admsatdbchbk01","Hard disk 1",51200,"[LUN04] ADMSATDBCHBK01/ADMSATDBCHBK01.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATDBCHBK01/ADMSATDBCHBK01.vmdk","poweredOn",237687,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"104","admsatdbchbk01","Hard disk 2",30720,"[LUN04] ADMSATDBCHBK01/ADMSATDBCHBK01_1.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun04"," ADMSATDBCHBK01/ADMSATDBCHBK01_1.vmdk","poweredOn",237687,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"105","admsatemcg01","Hard disk 4",512000,"[vRops BKUP 01] ADMSATEMCG01/ADMSATEMCG01.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","vrops bkup 01"," ADMSATEMCG01/ADMSATEMCG01.vmdk","poweredOn",615866,"naa.600507600082001ab000000000000029",2096896,512981,512981,1583915,"600507600082001ab000000000000029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500
"106","admsatemcg01","Hard disk 3",18432,"[LUN06] ADMSATEMCG01/ADMSATEMCG01_2.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun06"," ADMSATEMCG01/ADMSATEMCG01_2.vmdk","poweredOn",615866,"naa.600507600082001ab00000000000001a",2096896,1631202,1631202,465694,"600507600082001ab00000000000001a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"107","admsatemcg01","Hard disk 1",61440,"[LUN06] ADMSATEMCG01/ADMSATEMCG01.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun06"," ADMSATEMCG01/ADMSATEMCG01.vmdk","poweredOn",615866,"naa.600507600082001ab00000000000001a",2096896,1631202,1631202,465694,"600507600082001ab00000000000001a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"108","admsatemcg01","Hard disk 2",10240,"[LUN06] ADMSATEMCG01/ADMSATEMCG01_1.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun06"," ADMSATEMCG01/ADMSATEMCG01_1.vmdk","poweredOn",615866,"naa.600507600082001ab00000000000001a",2096896,1631202,1631202,465694,"600507600082001ab00000000000001a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"109","admsatiaasrv01","Hard disk 3",40960,"[LUN02] ADMSATIAASRV03/ADMSATIAASRV03_2.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun02"," ADMSATIAASRV03/ADMSATIAASRV03_2.vmdk","poweredOn",243745,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"110","admsatiaasrv01","Hard disk 4",51200,"[LUN02] ADMSATIAASRV03/ADMSATIAASRV03_3.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun02"," ADMSATIAASRV03/ADMSATIAASRV03_3.vmdk","poweredOn",243745,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"111","admsatiaasrv01","Hard disk 5",51200,"[LUN02] ADMSATIAASRV03/ADMSATIAASRV03_4.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun02"," ADMSATIAASRV03/ADMSATIAASRV03_4.vmdk","poweredOn",243745,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"112","admsatiaasrv01","Hard disk 2",30720,"[LUN02] ADMSATIAASRV03/ADMSATIAASRV03_1.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun02"," ADMSATIAASRV03/ADMSATIAASRV03_1.vmdk","poweredOn",243745,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"113","admsatiaasrv01","Hard disk 1",51200,"[LUN02] ADMSATIAASRV03/ADMSATIAASRV03.vmdk","Gestion PureFlex","Microsoft Windows Server 2008 R2 (64-bit)","QRO","lun02"," ADMSATIAASRV03/ADMSATIAASRV03.vmdk","poweredOn",243745,"naa.600507600082001ab000000000000005",2096896,1875615,1850071,246825,"600507600082001ab000000000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"114","admsatidapp","Hard disk 1",5120,"[LUN04] ADMSATIDAPP/ADMSATIDAPP.vmdk","Gestion PureFlex","SUSE Linux Enterprise 11 (64-bit)","QRO","lun04"," ADMSATIDAPP/ADMSATIDAPP.vmdk","poweredOn",12380,"naa.600507600082001ab00000000000001d",2096896,1355928,1351621,745275,"600507600082001ab00000000000001d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
