"","X","servidor","aplicacion","DataCenter","tipo","Powerstate","fv","capacidad_fantasia","capacidad_usada","capacidad_asignada","n_app","consumo_dividido_asignado","consumo_dividido_usado","consumo_dividido_fantasia"
"9461",12466,"tqsinprowbim16","SOLUCION INTEGRAL","QRO","PRODUCCION","poweredOn","virtual",18.5619,23.4381,42,2,21,11.71905,9.28095
"9462",11605,"tqsinprowbim17","SIN","QRO","PRODUCCION","poweredOn","virtual",25.41,16.59,42,2,21,8.295,12.705
"9463",12789,"tqsinprowbim17","SOLUCION INTEGRAL","QRO","PRODUCCION","poweredOn","virtual",25.41,16.59,42,2,21,8.295,12.705
"9464",11468,"tqsinprowbim18","SIN","QRO","PRODUCCION","poweredOn","virtual",28.9149,13.0851,42,2,21,6.54255,14.45745
"9465",12893,"tqsinprowbim18","SOLUCION INTEGRAL","QRO","PRODUCCION","poweredOn","virtual",28.9149,13.0851,42,2,21,6.54255,14.45745
"9466",11355,"tqsinprowpym01","SIN","QRO","PRODUCCION","poweredOn","virtual",28.85625,7.14375,36,2,18,3.571875,14.428125
"9467",12824,"tqsinprowpym01","SOLUCION INTEGRAL","QRO","PRODUCCION","poweredOn","virtual",28.85625,7.14375,36,2,18,3.571875,14.428125
"9468",11588,"tqsinprowpym02","SIN","QRO","PRODUCCION","poweredOn","virtual",20.9035714285714,15.0964285714286,36,2,18,7.5482142857143,10.4517857142857
"9469",12873,"tqsinprowpym02","SOLUCION INTEGRAL","QRO","PRODUCCION","poweredOn","virtual",20.9035714285714,15.0964285714286,36,2,18,7.5482142857143,10.4517857142857
"9470",2099,"tqsinstrcrmc02","CRM","QRO","STRESS","poweredOff","virtual",88.582,15.418,104,2,52,7.709,44.291
"9471",12951,"tqsinstrcrmc02","SOLUCION INTEGRAL- STRESS","QRO","STRESS","poweredOff","virtual",88.582,15.418,104,2,52,7.709,44.291
"9472",2194,"tqsinstrcrme02","CRM","QRO","STRESS","poweredOff","virtual",74.0688,29.9312,104,2,52,14.9656,37.0344
"9473",12980,"tqsinstrcrme02","SOLUCION INTEGRAL- STRESS","QRO","STRESS","poweredOff","virtual",74.0688,29.9312,104,2,52,14.9656,37.0344
"9474",11311,"tqsinstrpsrv02","SIN","QRO","STRESS","suspended","virtual",7.71831597222222,2.28168402777778,10,2,5,1.14084201388889,3.85915798611111
"9475",12905,"tqsinstrpsrv02","SOLUCION INTEGRAL- STRESS","QRO","STRESS","suspended","virtual",7.71831597222222,2.28168402777778,10,2,5,1.14084201388889,3.85915798611111
"9476",11435,"tqsinstrpsrv03","SIN","QRO","STRESS","suspended","virtual",6.8495,3.1505,10,2,5,1.57525,3.42475
"9477",12904,"tqsinstrpsrv03","SOLUCION INTEGRAL- STRESS","QRO","STRESS","suspended","virtual",6.8495,3.1505,10,2,5,1.57525,3.42475
"9478",11380,"tqsinstrwasi01","SIN","QRO","STRESS","suspended","virtual",30.737109375,11.262890625,42,2,21,5.6314453125,15.3685546875
"9479",12969,"tqsinstrwasi01","SOLUCION INTEGRAL- STRESS","QRO","STRESS","suspended","virtual",30.737109375,11.262890625,42,2,21,5.6314453125,15.3685546875
"9480",11524,"tqsinstrwasi02","SIN","QRO","STRESS","suspended","virtual",24.46171875,17.53828125,42,2,21,8.769140625,12.230859375
"9481",12959,"tqsinstrwasi02","SOLUCION INTEGRAL- STRESS","QRO","STRESS","suspended","virtual",24.46171875,17.53828125,42,2,21,8.769140625,12.230859375
"9482",11440,"tqsinstrwasi03","SIN","QRO","STRESS","suspended","virtual",30.737109375,11.262890625,42,2,21,5.6314453125,15.3685546875
"9483",12960,"tqsinstrwasi03","SOLUCION INTEGRAL- STRESS","QRO","STRESS","suspended","virtual",30.737109375,11.262890625,42,2,21,5.6314453125,15.3685546875
"9484",11542,"tqsinstrwasi04","SIN","QRO","STRESS","poweredOff","virtual",30.98935546875,11.01064453125,42,2,21,5.505322265625,15.494677734375
"9485",12973,"tqsinstrwasi04","SOLUCION INTEGRAL- STRESS","QRO","STRESS","poweredOff","virtual",30.98935546875,11.01064453125,42,2,21,5.505322265625,15.494677734375
"9486",11624,"tqsioprodb2x01","SIO","QRO","PRODUCCION","poweredOn","virtual",50.7106573317775,45.2893426682225,96,2,48,22.6446713341113,25.3553286658887
"9487",11626,"tqsioprodb2x01","SIOS","QRO","PRODUCCION","poweredOn","virtual",50.7106573317775,45.2893426682225,96,2,48,22.6446713341113,25.3553286658887
"9488",11635,"tqsipdeviisx01","SIP","QRO","DESARROLLO","poweredOn","virtual",162.096,29.904,192,1,192,29.904,162.096
"9489",11641,"tqsipdeviisx02","SIP","QRO","DESARROLLO","poweredOn","virtual",160.7808,31.2192,192,1,192,31.2192,160.7808
"9490",11639,"tqsipdevmsql01","SIP","QRO","DESARROLLO","poweredOn","virtual",143.94,56.06,200,1,200,56.06,143.94
"9491",11642,"tqsipdevmsql02","SIP","QRO","DESARROLLO","poweredOn","virtual",184.0488,15.9512,200,1,200,15.9512,184.0488
"9492",11636,"tqsipdevnetf01","SIP","QRO","DESARROLLO","poweredOn","virtual",162.7488,29.2512,192,1,192,29.2512,162.7488
"9493",11638,"tqsipdevnetf02","SIP","QRO","DESARROLLO","poweredOn","virtual",149.856,42.144,192,1,192,42.144,149.856
"9494",11633,"tqsipuatiisx01","SIP","QRO","UAT","poweredOn","virtual",153.0624,38.9376,192,1,192,38.9376,153.0624
"9495",11637,"tqsipuatiisx02","SIP","QRO","UAT","poweredOn","virtual",170.6208,21.3792,192,1,192,21.3792,170.6208
"9496",11632,"tqsipuatmsql01","SIP","QRO","UAT","poweredOn","virtual",138.624,53.376,192,1,192,53.376,138.624
"9497",11631,"tqsipuatnetf01","SIP","QRO","UAT","poweredOn","virtual",162.0096,29.9904,192,1,192,29.9904,162.0096
"9498",11634,"tqsipuatnetf02","SIP","QRO","UAT","poweredOn","virtual",156.96,35.04,192,1,192,35.04,156.96
"9499",11628,"tqsisuatbtsx01","SIOS","QRO","UAT","poweredOn","virtual",239.15625,80.84375,320,2,160,40.421875,119.578125
"9500",11646,"tqsisuatbtsx01","SIS","QRO","UAT","poweredOn","virtual",239.15625,80.84375,320,2,160,40.421875,119.578125
"9501",11625,"tqsisuatbtsx02","SIOS","QRO","UAT","poweredOn","virtual",236.03125,83.96875,320,2,160,41.984375,118.015625
"9502",11645,"tqsisuatbtsx02","SIS","QRO","UAT","poweredOn","virtual",236.03125,83.96875,320,2,160,41.984375,118.015625
"9503",11630,"tqsisuatbtsx03","SIOS","QRO","UAT","poweredOn","virtual",236.03125,83.96875,320,2,160,41.984375,118.015625
"9504",11648,"tqsisuatbtsx03","SIS","QRO","UAT","poweredOn","virtual",236.03125,83.96875,320,2,160,41.984375,118.015625
"9505",11629,"tqsisuatnetx01","SIOS","QRO","UAT","poweredOn","virtual",94.0149,31.9851,126,2,63,15.99255,47.00745
"9506",11647,"tqsisuatnetx01","SIS","QRO","UAT","poweredOn","virtual",94.0149,31.9851,126,2,63,15.99255,47.00745
"9507",11627,"tqsisuatnetx02","SIOS","QRO","UAT","poweredOn","virtual",92.9373046875,33.0626953125,126,2,63,16.53134765625,46.46865234375
"9508",11644,"tqsisuatnetx02","SIS","QRO","UAT","poweredOn","virtual",92.9373046875,33.0626953125,126,2,63,16.53134765625,46.46865234375
"9509",941,"tqsitdevantv01","ANTIVIRUS IWSVA","QRO","DESARROLLO","poweredOn","virtual",298.634,33.366,332,2,166,16.683,149.317
"9510",12112,"tqsitdevantv01","SIT","QRO","DESARROLLO","poweredOn","virtual",298.634,33.366,332,2,166,16.683,149.317
"9511",940,"tqsitdevantv02","ANTIVIRUS IWSVA","QRO","DESARROLLO","poweredOn","virtual",285.5034,46.4966,332,2,166,23.2483,142.7517
"9512",11986,"tqsitdevantv02","SIT","QRO","DESARROLLO","poweredOn","virtual",285.5034,46.4966,332,2,166,23.2483,142.7517
"9513",11907,"tqsitdevapch01","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",75.922265625,26.077734375,102,2,51,13.0388671875,37.9611328125
"9514",12196,"tqsitdevapch01","SIT","QRO","DESARROLLO","poweredOn","virtual",75.922265625,26.077734375,102,2,51,13.0388671875,37.9611328125
"9515",11937,"tqsitdevapch02","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",73.525390625,28.474609375,102,2,51,14.2373046875,36.7626953125
"9516",12311,"tqsitdevapch02","SIT","QRO","DESARROLLO","poweredOn","virtual",73.525390625,28.474609375,102,2,51,14.2373046875,36.7626953125
"9517",11847,"tqsitdevapch03","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",66.359765625,35.640234375,102,2,51,17.8201171875,33.1798828125
"9518",12362,"tqsitdevapch03","SIT","QRO","DESARROLLO","poweredOn","virtual",66.359765625,35.640234375,102,2,51,17.8201171875,33.1798828125
"9519",12119,"tqsitdevbusm01","SIT","QRO","DESARROLLO","poweredOn","virtual",153.9679,60.0321,214,1,214,60.0321,153.9679
"9520",12294,"tqsitdevbusm02","SIT","QRO","DESARROLLO","poweredOn","virtual",153.9679,60.0321,214,1,214,60.0321,153.9679
"9521",11799,"tqsitdevcohe01","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",118.4196,37.5804,156,2,78,18.7902,59.2098
"9522",12016,"tqsitdevcohe01","SIT","QRO","DESARROLLO","poweredOn","virtual",118.4196,37.5804,156,2,78,18.7902,59.2098
"9523",11802,"tqsitdevcohe02","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",108.9114,47.0886,156,2,78,23.5443,54.4557
"9524",12077,"tqsitdevcohe02","SIT","QRO","DESARROLLO","poweredOn","virtual",108.9114,47.0886,156,2,78,23.5443,54.4557
"9525",11804,"tqsitdevcohe04","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9526",12066,"tqsitdevcohe04","SIT","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9527",11855,"tqsitdevcohe05","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9528",12222,"tqsitdevcohe05","SIT","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9529",11923,"tqsitdevcohe06","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",234.61875,56.38125,291,2,145.5,28.190625,117.309375
"9530",12180,"tqsitdevcohe06","SIT","QRO","DESARROLLO","poweredOn","virtual",234.61875,56.38125,291,2,145.5,28.190625,117.309375
"9531",11798,"tqsitdevcohe07","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",248.7177,42.2823,291,2,145.5,21.14115,124.35885
"9532",12289,"tqsitdevcohe07","SIT","QRO","DESARROLLO","poweredOn","virtual",248.7177,42.2823,291,2,145.5,21.14115,124.35885
"9533",11797,"tqsitdevcohe08","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",252.36975,38.63025,291,2,145.5,19.315125,126.184875
"9534",12073,"tqsitdevcohe08","SIT","QRO","DESARROLLO","poweredOn","virtual",252.36975,38.63025,291,2,145.5,19.315125,126.184875
"9535",11911,"tqsitdevcohe09","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",251.72955,39.27045,291,2,145.5,19.635225,125.864775
"9536",12290,"tqsitdevcohe09","SIT","QRO","DESARROLLO","poweredOn","virtual",251.72955,39.27045,291,2,145.5,19.635225,125.864775
"9537",11796,"tqsitdevcohe10","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",244.92015,46.07985,291,2,145.5,23.039925,122.460075
"9538",12195,"tqsitdevcohe10","SIT","QRO","DESARROLLO","poweredOn","virtual",244.92015,46.07985,291,2,145.5,23.039925,122.460075
"9539",11834,"tqsitdevcohe11","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9540",11952,"tqsitdevcohe11","SIT","QRO","DESARROLLO","poweredOn","virtual",255.789,35.211,291,2,145.5,17.6055,127.8945
"9541",12406,"tqsitdevcohe14","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9542",12284,"tqsitdevcohe15","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9543",11977,"tqsitdevcohe16","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9544",12404,"tqsitdevcohe17","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9545",12054,"tqsitdevcohe18","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9546",11983,"tqsitdevcohe19","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9547",12305,"tqsitdevcohe20","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9548",12030,"tqsitdevcohe21","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9549",12291,"tqsitdevcohe22","SIT","QRO","DESARROLLO","poweredOn","virtual",112.63785,28.36215,141,1,141,28.36215,112.63785
"9550",12158,"tqsitdevcohe23","SIT","QRO","DESARROLLO","poweredOn","virtual",112.63785,28.36215,141,1,141,28.36215,112.63785
"9551",12329,"tqsitdevcohe24","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9552",12231,"tqsitdevcohe25","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9553",12393,"tqsitdevcohe26","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9554",12358,"tqsitdevcohe27","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9555",12384,"tqsitdevcohe28","SIT","QRO","DESARROLLO","poweredOn","virtual",119.91345,21.08655,141,1,141,21.08655,119.91345
"9556",12342,"tqsitdevcohe29","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9557",12064,"tqsitdevcohe30","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9558",12197,"tqsitdevcohe31","SIT","QRO","DESARROLLO","poweredOn","virtual",117.64335,23.35665,141,1,141,23.35665,117.64335
"9559",12154,"tqsitdevdb2x01","SIT","QRO","DESARROLLO","poweredOn","virtual",187.8135,22.1865,210,1,210,22.1865,187.8135
"9560",12063,"tqsitdevdb2x02","SIT","QRO","DESARROLLO","poweredOn","virtual",188.3595,21.6405,210,1,210,21.6405,188.3595
"9561",12269,"tqsitdevdb2x03","SIT","QRO","DESARROLLO","poweredOn","virtual",206.2985,23.7015,230,1,230,23.7015,206.2985
"9562",11863,"tqsitdevherr01","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",225.495,74.505,300,2,150,37.2525,112.7475
"9563",12331,"tqsitdevherr01","SIT","QRO","DESARROLLO","poweredOn","virtual",225.495,74.505,300,2,150,37.2525,112.7475
"9564",12340,"tqsitdevhtts01","SIT","QRO","DESARROLLO","poweredOn","virtual",176.4315,33.5685,210,1,210,33.5685,176.4315
"9565",12424,"tqsitdevibbp01","SIT","QRO","DESARROLLO","poweredOn","virtual",152.5729,81.4271,234,1,234,81.4271,152.5729
"9566",12302,"tqsitdevibbp02","SIT","QRO","DESARROLLO","poweredOn","virtual",168.3509,65.6491,234,1,234,65.6491,168.3509
"9567",12298,"tqsitdevibbp03","SIT","QRO","DESARROLLO","poweredOn","virtual",188.7289,45.2711,234,1,234,45.2711,188.7289
"9568",12386,"tqsitdevibws01","SIT","QRO","DESARROLLO","poweredOn","virtual",70.0958,23.9042,94,1,94,23.9042,70.0958
"9569",12318,"tqsitdevibws02","SIT","QRO","DESARROLLO","poweredOn","virtual",86.0617,7.9383,94,1,94,7.9383,86.0617
"9570",11966,"tqsitdevmesq01","SIT","QRO","DESARROLLO","poweredOn","virtual",142.9035,67.0965,210,1,210,67.0965,142.9035
"9571",12061,"tqsitdevmesq02","SIT","QRO","DESARROLLO","poweredOn","virtual",156.66,53.34,210,1,210,53.34,156.66
"9572",12359,"tqsitdevmesq03","SIT","QRO","DESARROLLO","poweredOn","virtual",156.66,53.34,210,1,210,53.34,156.66
"9573",12408,"tqsitdevmesq04","SIT","QRO","DESARROLLO","poweredOn","virtual",160.146,49.854,210,1,210,49.854,160.146
"9574",11976,"tqsitdevmesq05","SIT","QRO","DESARROLLO","poweredOn","virtual",160.146,49.854,210,1,210,49.854,160.146
"9575",11845,"tqsitdevohsx04","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",84.755,15.245,100,2,50,7.6225,42.3775
"9576",12244,"tqsitdevohsx04","SIT","QRO","DESARROLLO","poweredOn","virtual",84.755,15.245,100,2,50,7.6225,42.3775
"9577",11857,"tqsitdevohsx06","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",72.265,27.735,100,2,50,13.8675,36.1325
"9578",12155,"tqsitdevohsx06","SIT","QRO","DESARROLLO","poweredOn","virtual",72.265,27.735,100,2,50,13.8675,36.1325
"9579",11789,"tqsitdevohsx07","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",60.309326171875,24.690673828125,85,2,42.5,12.3453369140625,30.1546630859375
"9580",12254,"tqsitdevohsx07","SIT","QRO","DESARROLLO","poweredOn","virtual",60.309326171875,24.690673828125,85,2,42.5,12.3453369140625,30.1546630859375
"9581",11788,"tqsitdevohsx08","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",66.485107421875,18.514892578125,85,2,42.5,9.2574462890625,33.2425537109375
"9582",12139,"tqsitdevohsx08","SIT","QRO","DESARROLLO","poweredOn","virtual",66.485107421875,18.514892578125,85,2,42.5,9.2574462890625,33.2425537109375
"9583",11891,"tqsitdevohsx09","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",65.787841796875,19.212158203125,85,2,42.5,9.6060791015625,32.8939208984375
"9584",12141,"tqsitdevohsx09","SIT","QRO","DESARROLLO","poweredOn","virtual",65.787841796875,19.212158203125,85,2,42.5,9.6060791015625,32.8939208984375
"9585",11787,"tqsitdevohsx10","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",60.309326171875,24.690673828125,85,2,42.5,12.3453369140625,30.1546630859375
"9586",12330,"tqsitdevohsx10","SIT","QRO","DESARROLLO","poweredOn","virtual",60.309326171875,24.690673828125,85,2,42.5,12.3453369140625,30.1546630859375
"9587",11786,"tqsitdevohsx11","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",166.737548828125,68.262451171875,235,2,117.5,34.1312255859375,83.3687744140625
"9588",12010,"tqsitdevohsx11","SIT","QRO","DESARROLLO","poweredOn","virtual",166.737548828125,68.262451171875,235,2,117.5,34.1312255859375,83.3687744140625
"9589",11785,"tqsitdevohsx12","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9590",12182,"tqsitdevohsx12","SIT","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9591",11784,"tqsitdevohsx13","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9592",12124,"tqsitdevohsx13","SIT","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9593",11871,"tqsitdevohsx14","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9594",12251,"tqsitdevohsx14","SIT","QRO","DESARROLLO","poweredOn","virtual",214.77825,20.22175,235,2,117.5,10.110875,107.389125
"9595",11908,"tqsitdevohsx15","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",189.86825,45.13175,235,2,117.5,22.565875,94.934125
"9596",12047,"tqsitdevohsx15","SIT","QRO","DESARROLLO","poweredOn","virtual",189.86825,45.13175,235,2,117.5,22.565875,94.934125
"9597",11883,"tqsitdevohsx16","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9598",12275,"tqsitdevohsx16","SIT","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9599",11783,"tqsitdevohsx17","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9600",12315,"tqsitdevohsx17","SIT","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9601",11782,"tqsitdevohsx18","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9602",12044,"tqsitdevohsx18","SIT","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9603",11781,"tqsitdevohsx19","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9604",12043,"tqsitdevohsx19","SIT","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9605",11895,"tqsitdevohsx20","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9606",12106,"tqsitdevohsx20","SIT","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9607",11885,"tqsitdevohsx21","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9608",12033,"tqsitdevohsx21","SIT","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9609",11909,"tqsitdevohsx22","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9610",12020,"tqsitdevohsx22","SIT","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9611",11780,"tqsitdevohsx23","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9612",12335,"tqsitdevohsx23","SIT","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9613",11779,"tqsitdevohsx24","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9614",11960,"tqsitdevohsx24","SIT","QRO","DESARROLLO","poweredOn","virtual",204.2385,30.7615,235,2,117.5,15.38075,102.11925
"9615",11914,"tqsitdevohsx25","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",189.86825,45.13175,235,2,117.5,22.565875,94.934125
"9616",12344,"tqsitdevohsx25","SIT","QRO","DESARROLLO","poweredOn","virtual",189.86825,45.13175,235,2,117.5,22.565875,94.934125
"9617",11778,"tqsitdevohsx26","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9618",12161,"tqsitdevohsx26","SIT","QRO","DESARROLLO","poweredOn","virtual",208.83275,26.16725,235,2,117.5,13.083625,104.416375
"9619",11931,"tqsitdevohsx27","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",197.74075,37.25925,235,2,117.5,18.629625,98.870375
"9620",12422,"tqsitdevohsx27","SIT","QRO","DESARROLLO","poweredOn","virtual",197.74075,37.25925,235,2,117.5,18.629625,98.870375
"9621",11777,"tqsitdevohsx28","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9622",12343,"tqsitdevohsx28","SIT","QRO","DESARROLLO","poweredOn","virtual",186.496,48.504,235,2,117.5,24.252,93.248
"9623",11776,"tqsitdevohsx29","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",198.39875,36.60125,235,2,117.5,18.300625,99.199375
"9624",12288,"tqsitdevohsx29","SIT","QRO","DESARROLLO","poweredOn","virtual",198.39875,36.60125,235,2,117.5,18.300625,99.199375
"9625",11775,"tqsitdevohsx30","SISTEMA INTEGRAL DE ADMINISTRACION TRIBUTARIA","QRO","DESARROLLO","poweredOn","virtual",192.136,42.864,235,2,117.5,21.432,96.068
"9626",12080,"tqsitdevohsx30","SIT","QRO","DESARROLLO","poweredOn","virtual",192.136,42.864,235,2,117.5,21.432,96.068
"9627",12247,"tqsitdevohsx31","SIT","QRO","DESARROLLO","poweredOn","virtual",196.18975,38.81025,235,1,235,38.81025,196.18975
"9628",12055,"tqsitdevohsx32","SIT","QRO","DESARROLLO","poweredOn","virtual",192.136,42.864,235,1,235,42.864,192.136
"9629",12072,"tqsitdevohsx33","SIT","QRO","DESARROLLO","poweredOn","virtual",196.789,38.211,235,1,235,38.211,196.789
"9630",12053,"tqsitdevohsx34","SIT","QRO","DESARROLLO","poweredOn","virtual",198.39875,36.60125,235,1,235,36.60125,198.39875
"9631",12001,"tqsitdevohsx35","SIT","QRO","DESARROLLO","poweredOn","virtual",204.67325,30.32675,235,1,235,30.32675,204.67325
"9632",12086,"tqsitdevohsx36","SIT","QRO","DESARROLLO","poweredOn","virtual",197.74075,37.25925,235,1,235,37.25925,197.74075
"9633",12230,"tqsitdevohsx37","SIT","QRO","DESARROLLO","poweredOn","virtual",204.67325,30.32675,235,1,235,30.32675,204.67325
"9634",12068,"tqsitdevohsx38","SIT","QRO","DESARROLLO","poweredOn","virtual",204.67325,30.32675,235,1,235,30.32675,204.67325
